RecordID,RecordSubID_old,RecordSubID_new,Treatment,Treatment_Severity,TimeSinceFire,Study_Severity,Authors,Title,DOI,StudyType,VegCover,Region,Lat,Lon,LiveC_Binary_Measurements,DeadC_Binary_Measurements,TreeAge_Binary_Measurements,Photosynthesis_Binary_Measurements,Sapflow_Binary_Measurements,NPP_Binary_Measurements,GPP_Binary_Measurements,NEP_Binary_Measurements,Ra_Binary_Measurements,NSC_Binary_Measurements,FoliarN_Binary_Measurements,WoodN_Binary_Measurements,PyCChar_Binary_Measurements,Emissions_Binary_Measurements,Regeneration_Binary_Measurements,BAI_treecores_Binary_Measurements,Isotopes_Binary_Measurements,MRT_Binary_Measurements,LiveC_units_StockData,PyC_units_StockData,DeadC_units_StockData,LitterC_units_StockData,TEC_units_StockData,ANPP_units_FluxData,GPP_units_FluxData,Ra_units_FluxData,NPP_units_FluxData,NEP_units_FluxData,Reco_units_FluxData,Photosynthesis_units_FluxData,EmissionsUnits_Emissions,Description_StockData,DescriptionNote_StockData,LiveWoodC_StockData,FoliageC_StockData,TotalLive_StockData,PyC_StockData,CWDC_StockData,FWDC_StockData,LitterC_StockData,TotalDead_StockData,TotalAboveground_StockData,TEC_StockData,ANPP_FluxData,GPP_FluxData,Ra_FluxData,NPP_FluxData,NEP_FluxData,Reco_FluxData,Photosynthesis_num_FluxData,LiveC_Emissions,DeadC_Emissions,ForestFloor_Emissions,LeafLitter_Emissions,TotalAbovegroundC_Emissions,Vcmax_text_Burned1_FluxData,Photosynthesis_text_Burned1_FluxData,BAI_text_Burned1_FluxData,UniqueID,LiveWoodC_StockData_MgC_ha,FoliageC_StockData_MgC_ha,TotalLive_StockData_MgC_ha,TotalAboveground_StockData_MgC_ha,PyC_StockData_MgC_ha,CWDC_StockData_MgC_ha,FWDC_StockData_MgC_ha,TotalDead_StockData_MgC_ha,LitterC_StockData_MgC_ha,TEC_StockData_MgC_ha,LiveWoodC_StockData_percent,FoliageC_StockData_percent,TotalLive_StockData_percent,TotalAboveground_StockData_percent,LitterC_StockData_percent,Biome,Biome_simple,ANPP_FluxData_g_m2,ANPP_FluxData_g_m2_unit,GPP_FluxData_g_m2,GPP_FluxData_g_m2_unit,NPP_FluxData_g_m2,NPP_FluxData_g_m2_unit,NEP_FluxData_g_m2,NEP_FluxData_g_m2_unit,Reco_FluxData_g_m2,Reco_FluxData_g_m2_unit,Photosynthesis_FluxData_g_m2,Photosynthesis_FluxData_g_m2_unit
4,1,1,Control,Unburned,1,Mixed,"Acker, Steven A.; Kertis, Jane A.; Pabst, Robert J.","Tree regeneration, understory development, and biomass dynamics following wildfire in a mountain hemlock (Tsuga mertensiana) forest",10.1016/j.foreco.2016.09.047,Wildfire,old-growth hemlock forest,Oregon,43.46,-121.59,1,1,Seedling,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Mg_per_hectare,,Mg_per_hectare,,,,,,,,,,,Unburned,,310,,,,70,,,,380,,,,,,,,,,,,,,,,,4_1,148.8,,,182.4,,33.6,,,,,,,,,,Temperate Conifer Forests,TemperateForest,,,,,,,,,,,,
4,2,2,Control,Unburned,15,Mixed,"Acker, Steven A.; Kertis, Jane A.; Pabst, Robert J.","Tree regeneration, understory development, and biomass dynamics following wildfire in a mountain hemlock (Tsuga mertensiana) forest",10.1016/j.foreco.2016.09.047,Wildfire,old-growth hemlock forest,Oregon,43.46,-121.59,1,1,Seedling,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Mg_per_hectare,,Mg_per_hectare,,,,,,,,,,,Unburned,Unburned,385,,,,25,,,,410,,,,,,,,,,,,,,,,,4_2,184.8,,,196.8,,12,,,,,,,,,,Temperate Conifer Forests,TemperateForest,,,,,,,,,,,,
4,1,3,Burn,LowSeverity,1,Mixed,"Acker, Steven A.; Kertis, Jane A.; Pabst, Robert J.","Tree regeneration, understory development, and biomass dynamics following wildfire in a mountain hemlock (Tsuga mertensiana) forest",10.1016/j.foreco.2016.09.047,Wildfire,old-growth hemlock forest,Oregon,43.46,-121.59,1,1,Seedling,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Mg_per_hectare,,Mg_per_hectare,,,,,,,,,,,LowSeverity,,45,,,,360,,,,405,,,,,,,,,,,,,,,,,4_3,21.6,,,194.4,,172.8,,,,,,,,,,Temperate Conifer Forests,TemperateForest,,,,,,,,,,,,
4,2,4,Burn,LowSeverity,15,Mixed,"Acker, Steven A.; Kertis, Jane A.; Pabst, Robert J.","Tree regeneration, understory development, and biomass dynamics following wildfire in a mountain hemlock (Tsuga mertensiana) forest",10.1016/j.foreco.2016.09.047,Wildfire,old-growth hemlock forest,Oregon,43.46,-121.59,1,1,Seedling,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Mg_per_hectare,,Mg_per_hectare,,,,,,,,,,,LowSeverity,,5,,,,325,,,,330,,,,,,,,,,,,,,,,,4_4,2.4,,,158.4,,156,,,,,,,,,,Temperate Conifer Forests,TemperateForest,,,,,,,,,,,,
4,1,5,Burn,HighSeverity,1,Mixed,"Acker, Steven A.; Kertis, Jane A.; Pabst, Robert J.","Tree regeneration, understory development, and biomass dynamics following wildfire in a mountain hemlock (Tsuga mertensiana) forest",10.1016/j.foreco.2016.09.047,Wildfire,old-growth hemlock forest,Oregon,43.46,-121.59,1,1,Seedling,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Mg_per_hectare,,Mg_per_hectare,,,,,,,,,,,HighSeverity,,0,,,,455,,,,455,,,,,,,,,,,,,,,,,4_5,0,,,218.4,,218.4,,,,,,,,,,Temperate Conifer Forests,TemperateForest,,,,,,,,,,,,
4,2,6,Burn,HighSeverity,15,Mixed,"Acker, Steven A.; Kertis, Jane A.; Pabst, Robert J.","Tree regeneration, understory development, and biomass dynamics following wildfire in a mountain hemlock (Tsuga mertensiana) forest",10.1016/j.foreco.2016.09.047,Wildfire,old-growth hemlock forest,Oregon,43.46,-121.59,1,1,Seedling,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Mg_per_hectare,,Mg_per_hectare,,,,,,,,,,,HighSeverity,,5,,,,330,,,,335,,,,,,,,,,,,,,,,,4_6,2.4,,,160.8,,158.4,,,,,,,,,,Temperate Conifer Forests,TemperateForest,,,,,,,,,,,,
4,1,7,Burn,HighSeverity,1,Mixed,"Acker, Steven A.; Kertis, Jane A.; Pabst, Robert J.","Tree regeneration, understory development, and biomass dynamics following wildfire in a mountain hemlock (Tsuga mertensiana) forest",10.1016/j.foreco.2016.09.047,Wildfire,old-growth hemlock forest,Oregon,43.46,-121.59,1,1,Seedling,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Mg_per_hectare,,Mg_per_hectare,,,,,,,,,,,HighSeverity,"high, consumed",0,,,,320,,,,320,,,,,,,,,,,,,,,,,4_7,0,,,153.6,,153.6,,,,,,,,,,Temperate Conifer Forests,TemperateForest,,,,,,,,,,,,
4,2,8,Burn,HighSeverity,15,Mixed,"Acker, Steven A.; Kertis, Jane A.; Pabst, Robert J.","Tree regeneration, understory development, and biomass dynamics following wildfire in a mountain hemlock (Tsuga mertensiana) forest",10.1016/j.foreco.2016.09.047,Wildfire,old-growth hemlock forest,Oregon,43.46,-121.59,1,1,Seedling,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Mg_per_hectare,,Mg_per_hectare,,,,,,,,,,,HighSeverity,"high, consumed",3,,,,217,,,,220,,,,,,,,,,,,,,,,,4_8,1.44,,,105.6,,104.16,,,,,,,,,,Temperate Conifer Forests,TemperateForest,,,,,,,,,,,,
23,1,1,Control,PreFire,0.1,Mixed,"Alexou, Maria; Dimitrakopoulos, Alexandros P.",Early physiological consequences of fire as an abiotic stressor in metabolic source and sink of young Brutian pine (Pinus brutia Ten.),10.1093/treephys/tpu098,RxFire,Pinus brutia,Greece,,,0,0,Young (10-16 years),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,PreFire,Pre-fire,,,,,,,,,,,,,,,,,,,,,,,,,,23_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,2,Burn,LowSeverity,0.1,Mixed,"Alexou, Maria; Dimitrakopoulos, Alexandros P.",Early physiological consequences of fire as an abiotic stressor in metabolic source and sink of young Brutian pine (Pinus brutia Ten.),10.1093/treephys/tpu098,RxFire,Pinus brutia,Greece,,,0,0,Young (10-16 years),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,LowSeverity,,,,,,,,,,,,,,,,,,,,,,,,,,,23_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,3,Burn,ModSeverity,0.1,Mixed,"Alexou, Maria; Dimitrakopoulos, Alexandros P.",Early physiological consequences of fire as an abiotic stressor in metabolic source and sink of young Brutian pine (Pinus brutia Ten.),10.1093/treephys/tpu098,RxFire,Pinus brutia,Greece,,,0,0,Young (10-16 years),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,ModSeverity,,,,,,,,,,,,,,,,,,,,,,,,,,,23_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1,1,Control,Control_ref,5.2,Mixed,"Aponte, Cristina; Tolhurst, Kevin G.; Bennett, Lauren T.",Repeated prescribed fires decrease stocks and change attributes of coarse woody debris in a temperate eucalypt forest,10.1890/13-1426.1,RxFire,eucalypt forest,Australia,-37.27,144.17,0,1,All,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,,,,,,,,,,,,Control_ref,Control (reference site),,,,0.02,21.8,,,,,,,,,,,,,,,,,,,,,53_1,,,,,0.02,,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
53,2,2,Control,Control_ref,5.5,Mixed,"Aponte, Cristina; Tolhurst, Kevin G.; Bennett, Lauren T.",Repeated prescribed fires decrease stocks and change attributes of coarse woody debris in a temperate eucalypt forest,10.1890/13-1426.1,RxFire,eucalypt forest,Australia,-37.27,144.17,0,1,All,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,,,,,,,,,,,,Control_ref,Control (reference site),,,,0.02,21.8,,,,,,,,,,,,,,,,,,,,,53_2,,,,,0.02,,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
53,1,3,Burn,LowSeverity,5.2,Mixed,"Aponte, Cristina; Tolhurst, Kevin G.; Bennett, Lauren T.",Repeated prescribed fires decrease stocks and change attributes of coarse woody debris in a temperate eucalypt forest,10.1890/13-1426.1,RxFire,eucalypt forest,Australia,-37.27,144.17,0,1,All,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,,,,,,,,,,,,LowSeverity,,,,,0.22,10,,,,,,,,,,,,,,,,,,,,,53_3,,,,,0.22,,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
53,2,4,Burn,LowSeverity,5.5,Mixed,"Aponte, Cristina; Tolhurst, Kevin G.; Bennett, Lauren T.",Repeated prescribed fires decrease stocks and change attributes of coarse woody debris in a temperate eucalypt forest,10.1890/13-1426.1,RxFire,eucalypt forest,Australia,-37.27,144.17,0,1,All,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,,,,,,,,,,,,LowSeverity,,,,,0.26,15.3,,,,,,,,,,,,,,,,,,,,,53_4,,,,,0.26,,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
53,1,5,Burn,HighSeverity,5.2,Mixed,"Aponte, Cristina; Tolhurst, Kevin G.; Bennett, Lauren T.",Repeated prescribed fires decrease stocks and change attributes of coarse woody debris in a temperate eucalypt forest,10.1890/13-1426.1,RxFire,eucalypt forest,Australia,-37.27,144.17,0,1,All,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,,,,,,,,,,,,HighSeverity,,,,,0.33,14.9,,,,,,,,,,,,,,,,,,,,,53_5,,,,,0.33,,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
53,2,6,Burn,HighSeverity,5.5,Mixed,"Aponte, Cristina; Tolhurst, Kevin G.; Bennett, Lauren T.",Repeated prescribed fires decrease stocks and change attributes of coarse woody debris in a temperate eucalypt forest,10.1890/13-1426.1,RxFire,eucalypt forest,Australia,-37.27,144.17,0,1,All,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,,,,,,,,,,,,HighSeverity,,,,,0.33,17,,,,,,,,,,,,,,,,,,,,,53_6,,,,,0.33,,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
56,1,1,Control,Unburned,1,High,"Aranibar, JN; Macko, SA; Anderson, IC; Potgieter, ALF; Sowry, R; Shugart, HH",(PDF) Nutrient cycling responses to fire frequency in the Kruger National Park (South Africa) as indicated by Stable Isotope analysis (researchgate.net),10.1080/1025601031000096736,RxFire,savanna,Africa,-23.988,31.554,0,0,All,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,Unburned,Unburned,,,,,,,,,,,,,,,,,,,,,,,,,,56_1,,,,,,,,,,,,,,,,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,,,,,,,,,,,,
56,1,2,Burn,HighFrequency,1,High,"Aranibar, JN; Macko, SA; Anderson, IC; Potgieter, ALF; Sowry, R; Shugart, HH",(PDF) Nutrient cycling responses to fire frequency in the Kruger National Park (South Africa) as indicated by Stable Isotope analysis (researchgate.net),10.1080/1025601031000096736,RxFire,savanna,Africa,-23.988,31.554,0,0,All,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,HighFrequency,,,,,,,,,,,,,,,,,,,,,,,,,,,56_2,,,,,,,,,,,,,,,,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,,,,,,,,,,,,
66,1,1,Control,Reconstructed,0.25,High,"Astiani, D.; Curran, L. M.; Burhanuddin; Taherzadeh, M.; Mujiman; Hatta, M.; Pamungkas, W.; Gusmayanti, Evi",(PDF) FIRE-DRIVEN BIOMASS AND PEAT CARBON LOSSES AND POST-FIRE SOIL CO2 EMISSION IN A WEST KALIMANTAN PEATLAND FOREST (researchgate.net),10.26525/jtfs2018.30.4.570575,Wildfire,tropical peatland forest,Indonesia,-0.2167,109.43,1,1,All,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,MgC_per_hectare,Reconstructed,Reconstructed,,,,,,,,,,,,,,,,,,146.4,1.05,6.59,,,,,,66_1,,,,,,,,,,,,,,,,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,,,,,,,,,,,,
66,1,2,Burn,Burned,0.25,High,"Astiani, D.; Curran, L. M.; Burhanuddin; Taherzadeh, M.; Mujiman; Hatta, M.; Pamungkas, W.; Gusmayanti, Evi",(PDF) FIRE-DRIVEN BIOMASS AND PEAT CARBON LOSSES AND POST-FIRE SOIL CO2 EMISSION IN A WEST KALIMANTAN PEATLAND FOREST (researchgate.net),10.26525/jtfs2018.30.4.570575,Wildfire,tropical peatland forest,Indonesia,-0.2167,109.43,1,1,All,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,MgC_per_hectare,Burned,,,,,,,,,,,,,,,,,,,146.4,1.05,6.59,,,,,,66_2,,,,,,,,,,,,,,,,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,,,,,,,,,,,,
66,1,3,Burn,LowFrequency,0.25,High,"Astiani, D.; Curran, L. M.; Burhanuddin; Taherzadeh, M.; Mujiman; Hatta, M.; Pamungkas, W.; Gusmayanti, Evi",(PDF) FIRE-DRIVEN BIOMASS AND PEAT CARBON LOSSES AND POST-FIRE SOIL CO2 EMISSION IN A WEST KALIMANTAN PEATLAND FOREST (researchgate.net),10.26525/jtfs2018.30.4.570575,Wildfire,tropical peatland forest,Indonesia,-0.2167,109.43,1,1,All,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,MgC_per_hectare,LowFrequency,,,,,,,,,,,,,,,,,,,,,,,,,,,66_3,,,,,,,,,,,,,,,,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,,,,,,,,,,,,
95,1,1,Control,Unburned,1,Low,"Barlow, J; Peres, CA; Lagan, BO; Haugaasen, T",Large tree mortality and the decline of forest biomass following Amazonian wildfires,10.1046/j.1461-0248.2003.00394.x,RxFire,Mezilaurus itauba,Brazil,-2.44,-55.41,1,0,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,,,,,,,,,,,,,Unburned,Unburned,295,,,,,,,,,,,,,,,,,,,,,,,,,95_1,141.6,,,,,,,,,,,,,,,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,,,,,,,,,,,,
95,2,2,Control,Unburned,3,Low,"Barlow, J; Peres, CA; Lagan, BO; Haugaasen, T",Large tree mortality and the decline of forest biomass following Amazonian wildfires,10.1046/j.1461-0248.2003.00394.x,RxFire,Mezilaurus itauba,Brazil,-2.44,-55.41,1,0,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,,,,,,,,,,,,,Unburned,Unburned,189,,,,,,,,,,,,,,,,,,,,,,,,,95_2,90.72,,,,,,,,,,,,,,,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,,,,,,,,,,,,
95,1,3,Burn,LowSeverity,1,Low,"Barlow, J; Peres, CA; Lagan, BO; Haugaasen, T",Large tree mortality and the decline of forest biomass following Amazonian wildfires,10.1046/j.1461-0248.2003.00394.x,RxFire,Mezilaurus itauba,Brazil,-2.44,-55.41,1,0,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,,,,,,,,,,,,,LowSeverity,,380,,,,,,,,,,,,,,,,,,,,,,,,,95_3,182.4,,,,,,,,,,,,,,,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,,,,,,,,,,,,
95,2,4,Burn,LowSeverity,3,Low,"Barlow, J; Peres, CA; Lagan, BO; Haugaasen, T",Large tree mortality and the decline of forest biomass following Amazonian wildfires,10.1046/j.1461-0248.2003.00394.x,RxFire,Mezilaurus itauba,Brazil,-2.44,-55.41,1,0,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,,,,,,,,,,,,,LowSeverity,,381,,,,,,,,,,,,,,,,,,,,,,,,,95_4,182.88,,,,,,,,,,,,,,,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,,,,,,,,,,,,
109,1,1,Control,Control_ref,18,High,"Beghin, Rachele; Cherubini, Paolo; Battipaglia, Giovanna; Siegwolf, Rolf; Saurer, Matthias; Bovio, Giovanni",Tree-ring growth and stable isotopes (C-13 and N-15) detect effects of wildfires on tree physiological processes in Pinus sylvestris L.,10.1007/s00468-011-0539-9,Wildfire,Pinus sylvestris,Italy,45.46,7.33,0,0,Mature,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,,,,,,,,,Control_ref,Control (reference site),,,,,,,,,,,,,,,,,,,,,,,,,,109_1,,,,,,,,,,,,,,,,Temperate Conifer Forests,TemperateForest,,,,,,,,,,,,
109,1,2,Burn,HighSeverity,18,High,"Beghin, Rachele; Cherubini, Paolo; Battipaglia, Giovanna; Siegwolf, Rolf; Saurer, Matthias; Bovio, Giovanni",Tree-ring growth and stable isotopes (C-13 and N-15) detect effects of wildfires on tree physiological processes in Pinus sylvestris L.,10.1007/s00468-011-0539-9,Wildfire,Pinus sylvestris,Italy,45.46,7.33,0,0,Mature,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,,,,,,,,,,,,HighSeverity,,,,,,,,,,,,,,,,,,,,,,,,,,,109_2,,,,,,,,,,,,,,,,Temperate Conifer Forests,TemperateForest,,,,,,,,,,,,
114,1,1,Control,Control_ref,61,Mixed,"Bennett, Lauren T.; Aponte, Cristina; Tolhurst, Kevin G.; Loew, Markus; Baker, Thomas G.",Decreases in standing tree-based carbon stocks associated with repeated prescribed fires in a temperate mixed-species eucalypt forest,10.1016/j.foreco.2013.06.036,RxFire,eucalypt forest,Australia,-37.31,144.1,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,,Mg_per_hectare,,,,,,,,,,,Control_ref,Control (reference site),193,,,,15,,,,202,,,,,,,,,,,,,,,,,114_1,92.64,,,96.96,,7.2,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
114,2,2,Control,Control_ref,61,Mixed,"Bennett, Lauren T.; Aponte, Cristina; Tolhurst, Kevin G.; Loew, Markus; Baker, Thomas G.",Decreases in standing tree-based carbon stocks associated with repeated prescribed fires in a temperate mixed-species eucalypt forest,10.1016/j.foreco.2013.06.036,RxFire,eucalypt forest,Australia,-37.31,144.1,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,,Mg_per_hectare,,,,,,,,,,,Control_ref,Control (reference site),193,,,,15,,,,202,,,,,,,,,,,,,,,,,114_2,92.64,,,96.96,,7.2,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
114,1,3,Burn,LowSeverity,61,Mixed,"Bennett, Lauren T.; Aponte, Cristina; Tolhurst, Kevin G.; Loew, Markus; Baker, Thomas G.",Decreases in standing tree-based carbon stocks associated with repeated prescribed fires in a temperate mixed-species eucalypt forest,10.1016/j.foreco.2013.06.036,RxFire,eucalypt forest,Australia,-37.31,144.1,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,,Mg_per_hectare,,,,,,,,,,,LowSeverity,,175,,,,10,,,,185,,,,,,,,,,,,,,,,,114_3,84,,,88.8,,4.8,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
114,2,4,Burn,LowSeverity,61,Mixed,"Bennett, Lauren T.; Aponte, Cristina; Tolhurst, Kevin G.; Loew, Markus; Baker, Thomas G.",Decreases in standing tree-based carbon stocks associated with repeated prescribed fires in a temperate mixed-species eucalypt forest,10.1016/j.foreco.2013.06.036,RxFire,eucalypt forest,Australia,-37.31,144.1,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,,Mg_per_hectare,,,,,,,,,,,LowSeverity,,165,,,,10,,,,175,,,,,,,,,,,,,,,,,114_4,79.2,,,84,,4.8,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
114,1,5,Burn,HighSeverity,61,Mixed,"Bennett, Lauren T.; Aponte, Cristina; Tolhurst, Kevin G.; Loew, Markus; Baker, Thomas G.",Decreases in standing tree-based carbon stocks associated with repeated prescribed fires in a temperate mixed-species eucalypt forest,10.1016/j.foreco.2013.06.036,RxFire,eucalypt forest,Australia,-37.31,144.1,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,,Mg_per_hectare,,,,,,,,,,,HighSeverity,154(11),154,,,,8,,,,162,,,,,,,,,,,,,,,,,114_5,73.92,,,77.76,,3.84,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
114,2,6,Burn,HighSeverity,61,Mixed,"Bennett, Lauren T.; Aponte, Cristina; Tolhurst, Kevin G.; Loew, Markus; Baker, Thomas G.",Decreases in standing tree-based carbon stocks associated with repeated prescribed fires in a temperate mixed-species eucalypt forest,10.1016/j.foreco.2013.06.036,RxFire,eucalypt forest,Australia,-37.31,144.1,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,,Mg_per_hectare,,,,,,,,,,,HighSeverity,173(12),173,,,,12,,,,185,,,,,,,,,,,,,,,,,114_6,83.04,,,88.8,,5.76,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
115,1,1,Control,Unburned,30,Mixed,"Bennett, Lauren T.; Bruce, Matthew J.; Machunter, Josephine; Kohout, Michele; Krishnaraj, Saravanan Jangammanaidu; Aponte, Cristina",Assessing fire impacts on the carbon stability of fire‐tolerant forests - Bennett - 2017 - Ecological Applications - Wiley Online Library,10.1002/eap.1626,Wildfire,eucalyptus,AUS,-37.28,145.32,1,1,Mature,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,,,,,,,,,,,Unburned,Unburned,117,,,0.05,23,,4,,,,,,,,,,,,,,,,,,,115_1,117,,,,0.05,23,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
115,2,2,Control,Unburned,10,Mixed,"Bennett, Lauren T.; Bruce, Matthew J.; Machunter, Josephine; Kohout, Michele; Krishnaraj, Saravanan Jangammanaidu; Aponte, Cristina",Assessing fire impacts on the carbon stability of fire‐tolerant forests - Bennett - 2017 - Ecological Applications - Wiley Online Library,10.1002/eap.1626,RxFire,eucalyptus,AUS,-37.28,145.32,1,1,Mature,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,,,,,,,,,,,Unburned,Unburned,105,,,0.13,25,,4,,,,,,,,,,,,,,,,,,,115_2,105,,,,0.13,25,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
115,1,3,Burn,LowSeverity,30,Mixed,"Bennett, Lauren T.; Bruce, Matthew J.; Machunter, Josephine; Kohout, Michele; Krishnaraj, Saravanan Jangammanaidu; Aponte, Cristina",Assessing fire impacts on the carbon stability of fire‐tolerant forests - Bennett - 2017 - Ecological Applications - Wiley Online Library,10.1002/eap.1626,Wildfire,eucalyptus,AUS,-37.28,145.32,1,1,Mature,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,,,,,,,,,,,LowSeverity,,104,,,0.32,25,,3,,,,,,,,,,,,,,,,,,,115_3,104,,,,0.32,25,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
115,2,4,Burn,LowSeverity,10,Mixed,"Bennett, Lauren T.; Bruce, Matthew J.; Machunter, Josephine; Kohout, Michele; Krishnaraj, Saravanan Jangammanaidu; Aponte, Cristina",Assessing fire impacts on the carbon stability of fire‐tolerant forests - Bennett - 2017 - Ecological Applications - Wiley Online Library,10.1002/eap.1626,RxFire,eucalyptus,AUS,-37.28,145.32,1,1,Mature,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,,,,,,,,,,,LowSeverity,,113,,,0.31,27,,6,,,,,,,,,,,,,,,,,,,115_4,113,,,,0.31,27,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
115,1,5,Burn,HighSeverity,30,Mixed,"Bennett, Lauren T.; Bruce, Matthew J.; Machunter, Josephine; Kohout, Michele; Krishnaraj, Saravanan Jangammanaidu; Aponte, Cristina",Assessing fire impacts on the carbon stability of fire‐tolerant forests - Bennett - 2017 - Ecological Applications - Wiley Online Library,10.1002/eap.1626,Wildfire,eucalyptus,AUS,-37.28,145.32,1,1,Mature,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,,,,,,,,,,,HighSeverity,105,105,,,0.12,33,,5,,,,,,,,,,,,,,,,,,,115_5,105,,,,0.12,33,,,,,,,,,,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,
